ph,Solids,Turbidity,Potability
5.412762497595831,45510.58431927956,4.091205592856339,0
5.018132384268232,29072.03812086268,4.286478967398262,0
4.552238410542729,25969.215119535213,3.932804333605565,0
7.080794504276835,21417.59361450576,4.613578721749679,0
7.025305941689352,23502.857795232936,5.989542790855565,0
5.770620969105658,16173.727092975756,4.240821477653531,0
5.90707826866672,41839.45644895902,4.296479908726679,0
6.8983413301771686,19024.485531279348,5.371284155719341,0
10.252734368477768,9651.87482568678,3.2903724922745674,0
8.206499937809191,18949.97553945145,4.225120930188118,0
7.286167388039818,30879.02668435887,4.686019915871022,0
8.809296431775966,18140.59427092464,3.879053740492374,0
6.641500687280974,27867.486756939925,4.694311215541648,0
6.145148360574157,39657.27210801511,4.600885754944692,0
5.906441764582054,27296.294044952007,4.807495941814587,0
5.389845930491161,19646.23341923321,3.5776749209970067,0
5.006562979263787,27218.82197618923,3.665205612498673,0
6.503638200451563,15000.18776915127,4.963184434039489,0
9.606858896121905,18907.64284070545,4.405351951779622,0
8.742229881827978,9694.35489610499,2.8423931855932016,0
3.841205038045167,19988.649261869065,3.635634542700212,0
4.301373467127349,26640.07218775072,3.067626699089017,0
9.895889212950532,13189.519382976216,3.8134286591434106,0
4.319440672587684,30565.57839108449,3.2419721011866467,0
8.313773604321764,11310.958312527033,4.290071516364875,0
3.41035967073924,49074.73040737054,3.721765768518896,0
6.978290867613598,26189.64706351588,4.931878078886141,0
7.080794504276835,15908.561870396212,4.380978304316724,0
7.460727220198072,25222.95600386242,3.949014617743278,0
7.080794504276835,18327.43842889818,4.543581169567961,0
7.220165553446549,15658.08627988846,4.398685036000153,0
8.790851188948057,7850.641892342055,3.4802717553207825,0
7.080794504276835,26486.18143996345,4.148611317085472,0
7.080794504276835,29433.42378398534,5.776611019642239,0
9.049166054297842,4343.356611002731,2.8140006830459026,0
9.515140615244428,9082.816175459164,3.8128876614746607,0
6.145242939675406,20417.264415925085,4.090939919526503,0
7.494212046966072,29252.501111666465,5.492704955036247,0
7.091885816966667,29091.20710074859,5.116406584527922,0
6.624572527652799,14877.289737184625,4.333720849150268,0
6.032188902899926,32882.15594301242,3.423831621257197,0
6.344095425001865,14973.29735702295,3.8434840157795422,0
7.080794504276835,27382.769331033367,4.103438960001448,0
6.361666802587903,25833.85171330617,3.6817651139312577,0
9.011588753600265,25208.151842324634,2.897292531479614,0
5.7398163326022,15825.44031571446,2.7225712077897968,0
7.785106673059819,13404.25433236888,4.904613043963691,0
8.805177745264922,4728.650671023337,5.17620506921009,0
7.157337864026239,23718.55201117202,5.183622114589742,0
6.42736514447551,20920.25156102137,3.568823153057529,0
6.124672270969831,27951.613070026902,3.631006709381833,0
8.45790103691031,16061.590097622857,4.914276094825079,0
5.772197393568782,27840.69421009444,3.0789858386712936,0
7.080794504276835,11562.435509561536,4.589161805096586,0
6.760790523068997,19089.94855741646,4.905490433324554,0
8.57673992840484,24897.28660152616,3.9161147325276127,0
5.596729817575806,44652.36387224059,3.826158190514717,0
8.145632374254966,31350.27576547941,4.307547518552997,0
6.665495068276907,25319.913867098738,3.928495392384576,0
6.499067997822331,23734.84621110288,4.355880124898533,0
9.735889387811044,10897.150288987916,5.573210318927751,0
9.268281894641785,14333.53802380583,5.255703381928599,0
10.059642098512771,5232.913253564904,3.81878876006795,0
6.475885398609551,16532.82882248396,4.30611297137217,0
6.096128347500615,16932.577102767227,2.956447478165364,0
6.297845634002767,21022.8350298754,1.6805540245774622,0
5.284096687429166,26532.73725453348,4.800963142409066,0
6.0395677903078,39489.0097363008,4.206835504487218,0
6.243279004222159,19605.02957473852,3.472839212514484,0
7.080794504276835,39742.970329359705,3.9167455268933375,0
7.080794504276835,27071.118618299,4.284878629001862,0
7.080794504276835,28135.07683795839,3.569570266317617,0
9.836030547126414,16103.360549293073,4.219118007986666,0
8.719764331543185,30681.12025793984,2.887725422454221,0
6.492638846153852,14625.561362859704,4.667770161467155,0
9.652562935021928,8508.153729977339,3.192569798875329,0
8.007541219554257,8864.686480286256,5.250173060134276,0
7.080794504276835,33798.10895559447,3.8451271657169954,0
7.386837696427604,29122.696996932584,4.816705216346371,0
5.497580321451809,29493.42296740954,5.060114928661615,0
6.057828113719532,44868.45836802399,3.2922492668733674,0
7.080794504276835,23879.22675685417,4.235174415004401,0
6.268953336634952,24769.511393738707,4.6744959728986775,0
7.080794504276835,20661.411062730385,4.969149725035601,0
6.284984822452388,29213.62038620881,5.70328774274241,0
9.043095631701522,8273.59197053936,4.008499340500041,0
8.523062078756436,24207.29802654832,5.112376365006609,0
7.080794504276835,19998.85901868015,4.183319910746318,0
7.080794504276835,30630.75993917432,2.913048442998909,0
4.029052709937867,42327.16801603931,4.179656266918069,0
6.412707041754053,32333.84154221961,5.014144884495,0
6.276294989981585,28653.47234174889,4.342759276850004,0
7.648877927703538,22510.9750698624,4.953533862998418,0
5.548181849115771,39997.78369749367,3.945460483724316,0
7.4686170188765795,36701.97434743677,3.384178840922889,0
7.918150470853138,23823.492887703946,4.028958007331559,0
7.080794504276835,10830.80124539962,4.26677539510979,0
7.080794504276835,14579.82207262586,4.161749271319296,0
5.433242116512631,31157.11016705372,3.675717672978606,0
8.339511610034751,21295.749878708943,4.827704246705364,0
6.098012089946328,39352.77583836346,4.590616740729233,0
4.681098760235678,38748.41134555242,4.125750332990424,0
7.080794504276835,27319.56902994636,5.666547310958305,0
5.669689566349437,20081.537954466112,3.5921334240895173,0
7.080794504276835,25717.936177979973,4.306218230824751,0
10.509668629307154,16786.925405599108,3.505078834160683,0
5.171434094056084,44612.75135831064,2.949431503010539,0
6.964198299767605,27408.4993324818,2.3956831824148326,0
6.548796520596996,13584.900245458712,4.197305124934162,0
9.04258286604996,14149.499829286711,4.348440139653611,0
5.970578907790694,19952.30947002819,5.013281168465715,0
6.273805781551276,15130.154367811052,4.5104053244440205,0
6.604007988638578,23564.57966347158,4.458966913210226,0
5.555352972792188,20503.430054601704,4.5361459144294,0
7.543931304508226,24227.961139341915,3.703191305765389,1
7.080794504276835,11724.62331510551,3.5613978299719125,1
7.3401708843321565,12810.42316025056,3.919139532735149,1
7.080794504276835,19037.46263750908,2.72365054009649,1
7.846463340823771,6670.659353530027,3.885623898479858,1
7.080794504276835,14563.682649079745,3.957011709406519,1
8.165714932759002,16925.01229722553,3.920116479963848,1
7.372611795824961,17606.885689078066,3.1825211188828444,1
6.7046354257784735,9727.761715714958,3.4221786198283937,1
7.721078493617457,17248.61874200274,3.223951089800068,1
7.080794504276835,20049.24209921328,3.6935109356881006,1
7.080794504276835,17749.298664018053,2.7756354336001303,1
7.417502636689077,24389.36288513361,3.3912406668716133,1
7.11589526567209,18463.88366234153,3.736020547055431,1
6.772156537729458,13790.296201812738,3.82725596122325,1
7.061845519716819,11300.238108793832,3.958248504440257,1
7.678966888683202,7472.506480020473,3.7189815585763055,1
6.75076118602011,23642.992596628425,2.77772626475094,1
8.370440489338627,15063.814968339631,3.210635410482233,1
7.935607325113079,19657.84331499779,3.61965073748165,1
6.920342898512878,16689.79960375622,3.2662134754089074,1
6.848329601322462,15908.642086031294,3.7322020177545054,1
7.080794504276835,12856.72862340994,3.3082941798432275,1
7.998090253941313,9609.740604778375,2.626546783770298,1
7.442536475327727,18223.02707963232,2.191138421703526,1
6.947915533873985,10337.541702863726,3.685079273135882,1
7.368768530294821,18452.02299450765,3.813881276266772,1
7.080794504276835,10443.796533894729,3.900508521463043,1
7.374775413656679,12285.891482607538,3.5922647284429,1
7.080794504276835,25954.031764320844,2.951395753410233,0
5.226941884272904,28398.554196372443,2.2595502886491894,0
4.594209164354396,27981.091190195864,4.917909886714817,0
6.784133023750861,12827.621006985364,5.03582284435287,0
6.400256164229511,15936.247359864004,4.561493818692693,0
6.839415897979054,28508.637799593933,2.854526551578415,0
6.901863448736066,20442.61501430499,4.047907292461217,0
7.080794504276835,22462.113287036183,5.260301115251683,0
5.527633482507711,22095.637163625644,4.591137050219068,0
6.492403121956253,18607.213192973988,4.383394691806273,0
6.684699736748975,34157.18447357784,4.030659830632323,0
7.080794504276835,24108.127550510275,5.034682957349176,0
6.223677774999095,22423.495207292573,3.919575057474988,0
4.758648346768645,23603.06541683117,4.405508764376716,0
7.06183097218188,24991.766020523846,4.299018586936102,0
7.080794504276835,12666.005324849046,5.005878529984143,0
7.611609817181437,25063.68301331781,2.873261209549148,0
4.69143831512022,32182.262317798355,2.730792274371549,0
4.292966858149657,30434.269118406635,2.8049235828692907,0
9.085637101693884,9001.658753142132,2.544020275544053,0
7.03281872622224,29370.26418381893,3.633373288668084,0
8.990317233704655,23728.29401456205,4.494544339362194,0
8.561218924457805,16686.312760329496,2.8138885986983486,0
6.7391576920220535,30950.681099821508,5.214484016180421,0
7.080794504276835,20827.98384358852,4.238252980379006,0
6.492627157365379,34314.08709117726,3.3787784927745594,0
6.753128352860487,18222.931957438417,5.102516756563615,0
5.039373608702727,40829.35316707983,4.957419783113156,0
8.296344055589273,17468.99980174377,5.400810789347245,0
5.455599351643056,37620.24846932248,4.4763487151197605,0
7.918183320861496,20012.172975903424,4.764193594306708,0
5.018045870383922,27317.09944429893,5.035153706923996,0
6.495435285215991,32775.63258497812,3.3904705401970827,0
7.080794504276835,28184.900526966365,4.456104061234216,0
8.783167623905637,16183.586649397506,4.274136884143136,0
7.080794504276835,28499.10732797347,3.403269587083857,0
7.685396843315841,7324.701425458467,4.179187127681619,0
7.207931097430971,18493.872175475164,4.705561883525115,0
6.98704150028991,19472.624328496444,4.475161102744778,0
4.69219656349297,24211.63077025936,4.009006061677201,0
4.059431468029172,25770.00672165666,4.330321564154249,0
10.695532491586295,10571.770376968932,4.154845327510767,0
9.953952111556116,3773.2811465808113,4.052905069433097,0
4.489783796199172,14906.047921749065,3.776225631479449,0
5.0900353321672975,34094.05717743785,4.838862280223715,0
6.466874708929867,14848.12948874036,3.4081687916535586,0
6.702496216244025,29057.22761748945,4.267952933982107,0
5.766204133561628,27700.121945252253,4.472018169722266,0
6.571099216507485,23372.882653692348,4.555949236427071,0
8.509220048921595,10587.304929474993,2.5198915810235114,0
5.953981878134785,32241.079614323666,4.071916487170485,0
5.403196491704968,27509.89342471555,3.871463111097292,0
5.596929951315809,23930.374548905656,3.506764606330233,0
10.632909606071516,12958.74845688364,3.72245485080585,0
4.91681922881674,22829.12321193056,3.8367032388187607,0
5.923441414571481,25951.554035672933,4.107363630145296,0
7.377036503769029,15340.951839023182,4.531658688151207,0
7.833495881064739,28338.98146056608,5.580829963035424,0
4.745764371481156,33153.81297558052,3.6991462587291006,0
9.055825784677507,20226.287944826712,5.456912830156691,0
5.492155982957838,26422.097888905493,3.294129366085436,0
4.487517479010939,36860.468899312655,2.7657222477016736,0
7.027185659271876,30988.97301937858,5.353043339815189,0
10.200644508442188,8016.202938437553,5.174719758892985,0
6.784279329300363,17569.57981864576,4.045547056489322,0
8.08041524398239,18136.128858582844,4.070824291566874,0
7.080794504276835,14017.372065676183,4.167336456868864,0
5.923739954690041,33306.01253765967,3.8844603708206806,0
8.285395274908012,19096.82236947592,5.438487906597953,0
5.94951876406115,16898.808297192718,4.072197621614668,0
7.080794504276835,34160.92514352129,2.9983354715810404,0
7.080794504276835,35971.02511348583,2.9341370013330885,0
5.296578803810236,39537.08646010253,3.9184698008316814,0
10.282067974894762,8108.297321624606,4.5729230043865705,0
7.01683611325458,18014.99570314822,4.101397991008648,0
6.871607245014967,19557.99372436916,4.180389311503939,0
7.080794504276835,8985.911807108885,5.504749396920436,0
5.791154373453377,20288.23556946868,4.104834816564649,0
6.153368956728868,22052.03461898169,4.030337485422805,0
7.303051906328316,22053.01026214273,4.144869940408154,0
6.784116114807516,12736.86500142577,4.072186607547674,0
5.606856130577717,32423.4626851086,4.070966098496005,0
7.080794504276835,36290.74611241049,3.817778953181653,0
4.922045466248699,38494.72024569318,2.291694536023172,0
5.700784947291592,27365.10636262947,3.978141278692845,0
7.080794504276835,25338.61934219312,3.1340001497974344,0
10.678056255643256,7066.376916672311,4.308256960674539,0
8.84628195691071,17734.949625157653,2.9250375580069843,0
6.751698586301178,26325.817698746418,3.7560066720223904,0
7.080794504276835,12519.090659913514,4.43921523990166,0
5.088213197324547,39125.20919646321,2.6006186786445613,0
8.983811794161655,15158.721747534462,2.44567338788982,0
9.519659984470318,17258.188354998932,3.99455613628636,0
4.700392723840931,35216.534274067046,3.481943696005759,0
10.386132934434618,17982.38725646974,4.9213406247862,0
5.746529194455349,35633.268510737624,3.808372006211507,0
7.080794504276835,11125.443536741795,4.699120987045171,0
7.080794504276835,25253.07906240844,3.941073832069612,0
10.811289500397242,11848.22826962888,4.416183694491997,0
8.966835972567804,16764.85476462537,3.654354962370258,0
8.861701556503956,15247.128030884563,3.5791072422859003,0
4.252985000876296,20497.82222494166,3.58830042034225,0
6.729829903890115,23114.03183317369,4.724321913211669,0
5.924540482437398,44376.18738226209,4.224342508773007,0
7.390896678654897,25574.09172142843,4.32513164451923,0
6.470151959152821,30594.28067473661,3.12539111192484,0
6.930391469669391,25780.05907700056,3.6997960364086304,0
9.302441187910585,5230.630429801216,3.6759854978305095,0
6.204429354069558,35439.687840102146,4.106807505488429,0
9.066628053764038,22710.458374287573,4.055421250793916,0
4.713116701054447,20070.56779192111,3.923356035619532,0
10.581385987628256,11298.450090961083,2.966945650593862,0
6.138785151951198,20129.97881979117,4.677289618268685,0
5.276323544024682,42063.87440465939,3.883029041117391,0
7.2394159210992495,13911.826629262703,4.531825294993109,0
8.40876623110244,27662.3971005681,2.372791476751066,0
7.986398705504575,20447.49013156478,4.814779190766616,0
6.062738419015513,25842.581279366528,4.369454696832489,0
7.856471100461379,5619.135557865849,4.534681098281898,0
5.158396409506499,35086.39696295499,4.645852434791949,0
6.39908051004593,23037.076832776307,2.6205380227279225,0
7.394255556132569,29917.820209044952,4.26319277247499,0
4.443850856498079,24070.263650635432,5.038118946233022,0
4.902158988606676,28278.78927563409,3.499048522914918,0
6.86313624993993,23610.517563168363,4.319777194854658,0
8.870278259927936,16854.129457255585,4.18274066496293,0
8.769676021676739,13969.438862550478,3.776718461687514,0
4.737391256802652,30684.21164241504,3.8533880722545097,0
7.080794504276835,26493.07620652817,3.241267186661132,0
6.087306100000082,11628.336675478404,3.666671803251088,0
4.771490668948941,48002.08459600114,3.936972573012225,0
7.080794504276835,26913.373485751392,3.4528218640874533,0
5.39205760659185,19900.407837851708,2.978925444705386,0
5.477283049476333,29046.083515231163,6.357438520067428,0
6.364155674065816,22958.0099928107,4.764412041610866,0
7.080794504276835,39942.95389779411,4.863377535184865,0
8.347949482501885,13533.230032975182,4.217861430575852,0
6.615981651666498,20919.051434180343,4.63570912652134,0
6.385470897689489,26756.91799981906,4.681716653309846,0
6.490037174928902,19397.323888893363,2.430883294085322,0
7.080794504276835,24873.622781133807,5.284233272110425,0
6.64884918609138,30733.50383761234,4.827527398066652,0
7.080794504276835,21174.40848046621,4.217553378155117,0
9.323583858284508,15751.175300296723,3.006650221855861,0
4.58196872788087,33897.06820165686,4.500207624732678,0
7.884841993204571,21733.82804358164,4.631640754077167,0
6.168838539281275,24827.51664087316,4.435760073378445,0
7.230845306553176,17864.689385537968,5.622018080855884,0
7.080794504276835,3900.913891731133,4.071343675272809,0
8.693104326309328,13283.77805343001,2.8982230607674366,0
7.080794504276835,32981.23945648847,3.2316796925242075,0
4.79746018165997,21280.246558722727,4.038502789352143,0
9.319176393077573,14294.240349959267,4.129230416389857,0
7.58168757744945,11989.2462425416,4.457282487105634,0
5.348213658597068,11797.920916457138,3.3111681102507315,0
5.487876362610197,20162.01861786685,4.223576482290001,0
7.080794504276835,40710.524385742334,5.486132309176686,0
8.55107774771961,28909.29028415305,4.046379690043383,0
6.013160966461117,21573.74757111393,3.455622540984072,0
5.744067537432683,28391.99818542178,3.1716552079647324,0
5.218989651481935,27007.8869057916,4.383942553936008,0
7.080794504276835,25959.613897834544,3.3583534546716933,0
11.0278798626952,13124.105636341585,4.178897908640168,0
6.729580190108561,17975.55322701793,4.003458052258935,0
4.150214299745359,41489.6398141628,3.502370872206418,0
7.159398310953257,28954.801012055537,3.254926496664732,0
6.209697436775356,22610.768713435307,3.893766831260585,0
7.080794504276835,10490.838986806202,4.126407533121048,0
9.608533593881912,4544.841717583644,3.042796943791497,0
5.375895978926893,56867.85923615444,4.174219639817962,0
8.697122159630041,27752.000239563826,4.180567592572657,0
7.117917746068107,20067.572788819743,4.213567957421265,0
8.31002902004885,40936.15339124551,4.775784922040909,0
5.5242965308965095,26220.174214138155,4.033391217742071,0
10.201425755101072,8918.892600033822,3.964449588219743,0
5.3681257542274565,32619.31297450104,2.0041425861250266,0
8.937802407855287,10562.46053906748,2.831234425504209,0
8.12420782636168,26489.114701279133,4.72445657765958,0
7.184973118804081,25234.427972105485,3.665410662111125,0
5.49948928649166,13902.968646212596,5.8468269575803085,0
5.319769072934949,22390.79556563065,2.925732039706137,0
6.369111631336883,34456.80113231408,2.275903461382081,0
6.733493842280846,27430.441731073523,3.178003604766868,0
6.883015402442057,14298.410462069063,4.102291769099022,0
8.013516428610775,20375.66827369424,4.4449005904963546,0
8.27205509125987,24196.522678757345,5.140207742689406,0
8.746985976471965,22174.781140510226,4.7637305356972295,0
8.154840855474227,25620.771365199776,3.696327574847777,0
9.045720545334614,22829.11084206941,4.213700443947227,0
8.922409558967978,13291.92260936976,4.081728016204542,0
5.96130157218858,23926.078824959288,4.91958504678586,0
8.184410006452293,17944.852375346727,4.599082200140892,0
7.617148870829691,27080.26872221177,2.3915400059994005,0
6.664934584402665,16477.350806119357,4.502138213738983,0
7.080794504276835,30646.815275421894,3.855772963661712,0
8.81535795265852,26780.69178733168,2.875880180472337,0
6.225152012969118,29533.6088261176,2.770822652580127,0
7.080794504276835,15893.67441054203,4.157927298303721,0
8.567043820038332,23683.110189971605,2.8049268236561344,0
6.994194675250799,23027.385262019307,4.398900709483949,0
3.3445885334830234,55334.70279929284,2.57514103097745,0
7.080794504276835,20063.49032717225,4.565423281976806,0
7.774468468846811,22316.398283637125,3.8910973336994905,1
7.080794504276835,9660.658301980391,3.9592936152493454,1
6.767523658273503,21162.72673490324,3.3002534975545297,1
8.177174973797975,18626.1493120285,3.325638985632972,1
7.603775446495936,11459.62244497658,3.5849850237337204,1
8.154531511065274,21361.19705285079,2.460464866914837,1
7.080794504276835,23094.87239357759,2.977047400244634,1
7.845879929236758,13769.860237879824,3.667154204946097,1
6.707685556382788,17435.340205976172,3.8226687145376768,1
7.080794504276835,17537.98961580656,2.9997023209082743,1
7.741245058636744,22824.699465157257,3.7411433659749633,1
7.080794504276835,12036.643043583255,3.898915859529646,1
7.746343115356286,21670.59366334191,3.678686031235552,1
6.799375518361883,7986.493239056313,3.8199853771647767,1
7.080794504276835,19692.464393722068,3.2616513991274934,1
6.578998162273409,22389.38048560545,3.690929417034364,1
7.080794504276835,21687.473454293264,3.2425454482885505,1
6.616649174874958,17063.172107897266,3.8817671783074488,1
7.310715695744376,21989.767441159336,3.5788263404357843,1
7.080794504276835,23614.7029612405,3.894061160472698,1
7.808641136495527,15694.507193849424,2.4727203251760423,1
7.080794504276835,23572.15780201952,3.0938144500611764,1
7.961721463165571,11551.21568041736,2.2869434947281544,1
7.080794504276835,17382.42736561254,3.843405195850602,1
6.632031568588184,24161.25497902576,3.3862942904685025,1
7.31344675557596,23154.062319200497,2.2206399231442355,1
6.572656388857353,14598.951912764807,2.8209272493496207,1
7.080794504276835,14101.869291982675,3.624635249622655,1
7.080794504276835,10117.084438084974,3.19012777090997,1
7.949964794513219,15171.012325667596,3.3171524499122014,1
7.139428272590956,19862.811257398145,3.771596492148276,1
8.151248961954652,15661.940335043397,2.7998833209288145,1
7.871961402750839,12760.437150795751,2.93853628710008,1
7.080794504276835,18085.15884117502,3.068919236981341,1
7.471026670171208,15736.580985502496,3.707974079965065,1
7.94388247715476,32071.17936938363,4.111691344532814,0
2.690831240408815,30204.546735065484,4.650033779162522,0
9.13569425989131,9496.91035373795,3.281802195770618,0
5.2140091940446665,34184.30840188933,4.453525556196591,0
8.64953494696306,9898.022208564938,5.229809192531628,0
7.1042952035253055,12691.515972674924,5.464856803369509,0
5.363362645369775,27045.92995790961,3.871372488778947,0
6.582499747201653,23720.48173047988,4.152014126960154,0
6.810466516571186,32602.340084234176,4.402339512540909,0
5.574116594512444,17546.40325559531,5.152527697942889,0
8.555283422607033,18337.46091630916,3.687152067632291,0
4.483402760935388,13122.223421559383,2.203840523502365,0
3.783043638411448,20384.77309637123,4.4022441460051605,0
7.138374316854361,22575.18857693228,4.144872250700283,0
7.912361028113824,34808.44277996819,2.878515630522547,0
7.080794504276835,17388.98256489996,4.217743744931683,0
9.128357757690482,10418.108344794638,3.762222688560586,0
5.271971377729756,22005.43655000613,4.119436474929048,0
6.46509352906692,43958.67812954904,3.790523693182784,0
8.24518659646861,13909.479065439597,4.125731794026834,0
6.704791892183704,28140.76815451146,3.806596292463485,0
6.430254785956541,26855.105610647905,4.805791533619516,0
7.48279127635069,19621.32510547916,4.09474628637336,0
5.504452320660907,11950.235031074297,4.657360934464802,0
7.080794504276835,9344.653322307506,4.5593366423943165,0
8.522567732718088,16446.32805026565,3.358284404886048,0
5.69447554633745,18742.9252223898,4.107467119295052,0
6.115180039114616,24699.52390299096,3.6908618596006346,0
8.575673021827997,15888.625206780936,3.506229064263776,0
5.689142987663644,17589.268989836506,4.592979951091307,0
7.080794504276835,39927.73704499611,4.059377403894223,0
7.226127199808895,23129.74805552755,4.15355890079017,0
3.84681432776782,26895.25795550062,3.5842019158558904,0
5.896339345911832,17420.08714873037,5.0328549210101725,0
7.080794504276835,43846.0252659028,3.572343821947975,0
8.326349854410445,35477.76664346936,4.395284862710226,0
6.891561654773667,26240.49298150088,3.5619625718994854,0
5.548124946933236,34006.76874531331,4.599235865233297,0
7.080794504276835,17092.22582658762,4.316063250218271,0
5.3866379619568105,20416.6510300176,4.32090017506474,0
7.262534651633063,38713.11269226301,4.846359371825784,0
6.2570857911396685,13826.257913969886,3.994713696692633,0
6.622102936480842,16010.524152308772,5.2909207163820895,0
5.253907429487342,34793.85330591925,3.488372513803507,0
6.61977546022829,11388.534186913772,4.086920566839482,0
6.217255306949025,32911.92971677305,2.081425020190486,0
5.019984766789215,19272.704480952856,4.089485428098205,0
6.907379614971787,40290.22163641817,1.4961009425719864,0
6.3131147318719245,20849.19073737675,4.126964595932531,0
7.080794504276835,5075.269201855393,4.397533101212234,0
7.293929250131249,15823.339374460484,4.403250064507214,0
6.630363820304997,30939.023213783217,3.4905875728160614,0
4.249890379403849,16073.67061950872,4.116347641066605,0
4.265269639731993,25634.533284034696,4.900446069054143,0
9.266840595087142,20478.78595670459,4.330049468785837,0
9.619456625659463,18185.050473402072,3.1731997673200087,0
7.086877325565761,25524.82346989246,3.992848210934416,0
3.433874059145088,16318.733613509214,4.104938403453945,0
8.436759028788977,44896.98411239192,2.4999101346874286,0
12.246928068519756,11318.14056257282,3.533243424589728,0
7.343031939773171,14037.039926614125,5.288057553828615,0
4.616438934449231,14982.30547703048,2.6343410214254592,0
8.307462969006558,18452.645570929,4.625729241507733,0
4.909640554437281,10488.770936593655,5.345323940025499,0
7.709106359864045,18610.124151836404,4.235108119828695,0
7.080794504276835,26552.97440098385,3.206995482747466,0
7.818274839301502,27558.5425325701,3.329243165850729,0
8.207458912656827,17447.994671902798,4.151865853005895,0
6.958534137481001,13457.211128838786,4.194600000110389,0
7.080794504276835,14936.503970693218,4.297913885824022,0
4.349439999351715,24352.066099112355,4.442711502259796,0
8.969697389596341,9049.682594601836,3.983098817989866,0
6.724639342026933,41552.01966435573,2.92141477226184,0
7.080794504276835,27979.736222254724,3.4396233538018897,0
6.967270763874334,33933.70985203021,3.2724707390406103,0
7.080794504276835,32617.124603587585,3.2328721157393794,0
7.053116739303244,19500.34998335924,5.671998849860188,0
8.580008559294866,6493.547256349771,3.195591056480895,0
7.814250246965275,24470.20425633589,4.10466196258988,0
5.918953546438134,9712.56066397662,4.265547138587628,0
7.080794504276835,19887.76982585297,4.893750991721558,0
8.132736965065675,25838.12848375008,2.9694339207381235,0
6.057068041253538,14807.26848996469,4.3717478538333525,0
5.343075102966485,45166.91214141498,4.240031707717554,0
7.080794504276835,11398.731104759814,5.444927203736903,0
5.742533062882013,21293.8897542458,4.272202758106124,0
6.584813111444327,24723.10629585122,4.404132196402706,0
5.506061504313135,21543.726601097253,2.77890595094447,0
7.080794504276835,36112.13463432474,2.432507209912292,0
6.441766486400109,11306.261505354383,3.682134341416014,0
7.080794504276835,41461.31699893496,4.894842462723428,0
2.5692435620279186,48204.17219241039,5.506934431690963,0
5.664845758430077,18678.950810888608,3.5702904563752726,0
8.999498939207154,20933.512749666126,3.6950840554277695,0
5.588537190733878,17732.240668204682,4.373998580206613,0
6.265637343836686,18711.064662136807,3.266028668813291,0
6.922041828080885,16515.87216586344,4.24294721566937,0
8.07261240298569,16843.36392740596,5.082206246764563,0
8.82809437489545,17699.610609435225,3.793317686196644,0
8.647454007366981,12995.8854274784,3.62410065900245,0
7.475536901699288,31359.38645566344,4.015574262293539,0
11.53488049111763,4111.7854317957845,3.00009623919435,0
6.453064802576986,23129.460177853423,3.440858801932284,0
7.24770098178392,31561.955530209776,3.3199526784805693,0
6.164449535585496,19231.68174921484,3.446401194343092,0
7.9373922001148784,6626.376425713154,4.270851150129203,0
4.906491592988376,14786.138900892767,3.152344905007154,0
5.117913529014625,26215.40110315091,3.806700492212365,0
6.449070008905474,16906.33129806369,3.331549948055922,0
5.613562647017462,16615.908152421656,3.465088675725583,0
5.754212967735088,31871.291238837573,5.920233914738748,0
6.336267097401388,29342.70975589484,3.7457248858316174,0
8.121253675568507,25412.70974190389,4.428311682671342,0
8.935115926023162,23774.25827922927,5.168297807945807,0
6.452780750232393,22034.95459563846,3.425065096273418,0
6.930082548200621,22802.03992956427,4.14941370966986,0
6.255070000817667,25456.274976652392,4.19419987356962,0
5.6698187738947805,27244.63446956515,5.600458570901245,0
7.945407486586083,15938.28643912909,5.428916724171895,0
7.499844231952879,23707.46530424464,4.454476672661552,0
4.6955161408056245,24767.167109109,4.641738490616048,0
9.502856746233924,4466.257487680507,4.237345251715119,0
4.405327146952358,15039.710405983977,4.086867244525168,0
6.810344849129398,18852.12297879637,4.115695843709358,0
6.983133113060967,17503.31222978757,4.426982544371995,0
5.76255224970805,22159.018072587096,2.9065892123963133,0
8.828326657522403,13527.989885696586,3.052822147979249,0
9.39584220217389,9225.770910795443,3.5304983249278665,0
5.149133288190244,16795.31867435868,4.839176157668723,0
4.916740541260801,23425.331315980828,3.613212411606139,0
7.080794504276835,24518.57429735909,4.174568875723499,0
7.37128987660506,25672.311996021173,4.084696775133466,0
8.278752740755206,29381.93640510804,4.767722384161327,0
10.202971547604776,21708.94928637857,3.2709037528479668,0
4.562156482672166,23829.79288043376,4.822883763716862,0
7.080794504276835,29743.82259523452,3.893925990895262,0
5.202672012815987,23051.44185713561,3.9279805758489776,0
9.14973392673672,30468.64182648061,5.436819303585555,0
7.615556979306126,8403.284552226864,4.2431337337783965,0
7.813067624946343,9812.122463467304,4.713719499272781,0
7.721032687967833,35800.699273176404,4.168487101902514,0
9.056244707341865,17403.53216686133,3.319353736685142,0
8.082657125491437,21689.634297243178,5.2471301485472495,0
5.848667070247964,33095.389596753266,4.874534245985106,0
8.470545998692103,26559.380405574226,2.9358019953242778,0
9.228581629853338,10345.399314574135,3.839185400473665,0
6.381977105096429,20709.27976215453,4.991895990063802,0
6.989813770294979,20769.519635864715,4.808582691098531,0
10.378108203556572,8644.831046838452,3.577447459649983,0
3.5908223640059966,33431.671122053405,4.144780872709738,0
7.388518502791958,13921.146216729854,4.409053528240368,0
6.703486853784561,24316.87514580952,4.223883710835095,0
